x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,outcome
2.13,1.28,0.42,0.349,2.99,0.0,0.0,0.0,441,0.0,0.0,0.0,1
0.9,0.0,0.0,0.0,3.06,0.0,0.36,0.0,92,1.08,0.416,0.0,1
1.74,0.0,0.0,0.0,2.91,0.0,0.29,0.0,361,0.0,1.4340000000000002,0.0,1
2.41,0.48,0.0,0.251,2.41,0.0,0.96,0.0,247,1.44,0.502,0.0,1
2.42,0.48,0.0,0.252,2.42,0.0,0.97,0.0,238,1.45,0.421,0.0,1
2.45,0.49,0.0,0.254,2.45,0.0,0.98,0.0,234,1.47,0.677,0.0,1
5.1,0.0,1.45,0.0,2.18,0.0,1.45,0.0,78,0.0,0.105,0.0,1
1.36,1.0,0.04,0.754,2.93,0.23,0.4,0.0,3033,0.04,0.318,0.23,1
0.0,0.0,0.0,0.0,3.52,0.0,1.17,0.0,59,0.0,0.924,0.0,1
1.29,0.0,0.0,0.0,1.29,0.0,1.29,0.0,135,0.64,0.093,0.64,1
1.29,0.0,0.0,0.0,1.29,0.0,1.29,0.0,135,0.64,0.093,0.64,1
1.29,0.0,0.0,0.0,1.29,0.0,1.29,0.0,135,0.64,0.093,0.64,1
0.15,0.0,0.0,0.044,0.15,0.3,0.0,0.0,418,0.0,0.0,0.0,1
2.3,0.62,0.0,0.345,4.6,0.62,1.25,0.0,426,0.2,0.345,0.0,1
0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,79,3.7,0.0,0.0,1
1.47,1.1,0.05,0.79,3.22,0.26,0.44,0.0,3043,0.07,0.331,0.26,1
0.92,0.0,0.0,0.0,3.15,0.0,0.37,0.0,78,1.11,0.464,0.0,1
1.91,0.31,0.0,0.501,2.22,0.63,0.31,0.0,186,1.59,0.055,0.0,1
2.25,0.0,1.12,0.34700000000000003,3.95,0.56,3.38,0.0,195,2.25,1.13,0.0,1
0.92,0.0,0.0,0.0,3.15,0.0,0.37,0.0,78,1.11,0.464,0.0,1
2.83,0.0,0.0,0.0,1.88,0.0,0.0,0.0,107,0.94,0.443,0.0,1
2.64,0.0,0.0,0.0,4.04,0.08,0.52,0.0,414,0.17,0.0,0.0,1
0.0,0.0,0.0,0.336,1.68,0.0,0.0,0.0,222,0.0,0.112,0.0,1
0.0,0.0,0.0,0.0,0.88,0.88,2.65,0.0,62,0.0,0.0,0.0,1
0.96,0.0,0.0,0.0,1.21,0.0,0.0,0.0,195,0.36,0.693,0.12,1
1.75,0.09,0.19,0.233,3.81,0.0,0.0,0.0,877,1.07,0.405,0.09,1
1.56,0.0,0.0,0.188,1.56,0.0,0.0,0.0,161,0.0,0.754,0.0,1
1.09,0.36,1.09,0.061,2.56,0.36,1.83,0.0,305,0.36,0.4270000000000001,0.0,1
0.45,0.0,0.0,0.0,0.22,0.45,0.0,0.0,425,0.0,0.0,0.0,1
2.43,0.0,0.09,0.045,3.21,0.58,0.87,0.0,329,0.68,0.06,0.48,1
2.53,0.84,0.0,0.3,2.95,0.0,0.0,0.0,197,0.0,0.6,0.0,1
2.53,0.84,0.0,0.3,2.95,0.0,0.0,0.0,197,0.0,0.6,0.0,1
2.0,0.0,0.4,0.116,2.0,0.8,0.0,0.0,207,0.4,0.116,0.0,1
1.91,0.0,0.63,0.613,0.0,0.0,0.0,0.0,174,0.0,0.0,0.0,1
3.75,0.0,1.25,0.0,1.25,1.25,1.25,0.0,171,0.0,0.298,0.0,1
0.52,0.0,0.26,0.0,1.58,0.0,0.0,0.0,171,0.26,0.077,0.0,1
5.67,0.0,0.0,0.0,7.09,1.41,1.41,0.0,142,2.83,0.0,0.0,1
1.66,0.0,0.55,0.34,3.88,0.55,3.88,0.0,202,2.22,1.1909999999999998,0.0,1
1.45,0.0,0.72,0.121,1.45,0.0,0.0,0.0,249,0.72,0.7290000000000001,0.0,1
1.69,0.0,0.84,0.129,2.54,0.0,0.0,0.0,249,0.84,0.7759999999999999,0.0,1
1.45,0.0,0.72,0.121,1.45,0.0,0.0,0.0,249,0.72,0.7290000000000001,0.0,1
0.4,2.04,0.81,0.8,0.81,3.27,0.0,0.0,505,0.4,0.64,0.0,1
1.5,0.17,0.0,0.18600000000000005,3.01,0.58,0.05,0.0,1107,0.63,0.13,0.34,1
0.0,0.0,0.0,0.0,2.14,2.85,0.0,0.0,103,5.0,1.4169999999999998,0.0,1
3.26,0.0,0.0,0.103,2.61,1.3,1.3,0.0,51,1.3,0.515,0.65,1
0.0,0.0,1.61,0.0,3.22,0.0,0.0,0.0,84,0.0,0.23,0.0,1
0.96,0.0,0.0,0.0,3.84,2.56,0.96,0.0,166,0.32,0.4920000000000001,0.0,1
2.59,0.0,0.64,0.0,3.24,0.64,0.64,0.0,25,0.64,0.233,1.29,1
1.96,0.0,0.98,0.064,2.45,0.0,0.98,0.0,135,0.49,0.645,0.0,1
2.2,2.2,0.0,0.37,1.76,0.0,0.0,0.0,140,0.44,0.444,0.0,1
2.08,0.0,0.69,0.116,1.38,0.0,0.0,0.0,281,0.69,0.701,0.0,1
2.2,2.2,0.0,0.37,1.76,0.0,0.0,0.0,140,0.44,0.444,0.0,1
2.2,2.2,0.0,0.37,1.76,0.0,0.0,0.0,140,0.44,0.444,0.0,1
2.2,2.2,0.0,0.37,1.76,0.0,0.0,0.0,142,0.44,0.444,0.0,1
0.0,0.0,0.0,0.08800000000000001,1.18,0.59,0.0,0.0,83,0.0,0.443,0.0,1
0.7,0.6,0.5,0.158,1.31,0.1,0.0,0.0,1351,0.8,0.49,0.3,1
0.0,0.0,1.66,0.0,1.66,3.33,0.0,0.0,146,1.66,1.4240000000000002,0.0,1
0.7,0.6,0.5,0.158,1.31,0.1,0.0,0.0,1351,0.8,0.49,0.3,1
0.87,0.0,0.0,0.721,1.4,0.87,0.0,0.0,617,0.52,0.25,0.17,1
0.0,0.0,0.0,0.0,4.03,0.0,0.0,0.0,138,0.8,0.875,0.0,1
1.57,0.52,1.05,0.7290000000000001,4.21,1.05,1.05,0.0,98,2.63,1.276,0.52,1
1.04,0.75,0.05,0.163,4.24,0.0,0.69,0.0,458,1.45,0.02,0.05,1
0.87,0.0,0.0,0.716,1.39,0.87,0.0,0.0,336,0.52,0.342,0.17,1
2.46,0.0,0.0,0.0,2.46,0.0,0.0,0.0,42,0.0,0.415,0.0,1
1.0,0.1,0.2,0.175,2.2,0.0,0.2,0.0,1214,0.2,0.307,0.2,1
1.04,0.34,0.0,0.105,3.83,0.0,0.0,0.0,142,1.04,0.157,0.0,1
1.27,0.0,0.0,0.061,2.8,0.0,0.12,0.0,475,0.12,0.371,0.12,1
1.27,0.0,0.0,0.061,2.81,0.0,0.12,0.0,475,0.12,0.37,0.12,1
0.77,0.58,0.0,0.207,1.75,0.0,0.19,0.0,1689,0.0,0.569,0.0,1
0.83,0.62,0.0,0.199,1.87,0.0,0.2,0.0,1516,0.0,0.5479999999999999,0.0,1
0.0,0.0,0.0,0.0,0.61,0.92,0.0,0.0,212,0.61,0.0,0.3,1
0.0,0.0,1.13,0.0,1.13,1.13,1.13,0.0,106,1.13,0.0,0.0,1
1.04,0.75,0.05,0.163,4.24,0.0,0.69,0.0,458,1.45,0.02,0.05,1
0.0,0.0,0.0,0.105,1.94,0.0,0.0,0.0,188,0.32,0.263,0.0,1
0.83,0.62,0.0,0.199,1.87,0.0,0.2,0.0,1514,0.0,0.5479999999999999,0.0,1
0.39,0.19,0.19,0.5479999999999999,0.59,0.0,0.19,0.0,993,0.39,0.174,0.0,1
0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,114,0.43,0.0,0.0,1
1.1,0.0,0.0,1.334,3.81,0.0,0.1,0.0,724,0.3,5.942,0.0,1
2.78,1.19,0.0,0.256,2.39,0.39,0.39,0.0,112,0.0,0.64,0.0,1
0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,115,0.0,0.392,0.0,1
2.7,0.0,0.0,0.0,2.16,0.0,0.0,0.0,405,0.54,0.463,0.0,1
0.0,0.0,0.0,0.0,1.33,0.8,0.0,0.0,188,0.26,0.471,0.26,1
0.0,0.0,0.9,0.0,1.81,1.81,0.0,0.0,106,0.9,1.492,0.0,1
0.44,0.0,0.0,0.231,2.64,0.0,0.0,0.0,263,0.0,0.0,0.0,1
2.22,0.55,0.0,0.08,1.66,1.11,0.0,0.0,201,0.55,0.484,0.0,1
1.21,0.0,0.8,0.0,1.61,1.61,0.0,0.0,229,1.21,0.21,0.4,1
0.53,0.0,1.6,0.0,2.13,0.0,0.0,0.0,123,1.06,0.159,0.0,1
3.52,0.0,0.0,0.0,2.35,1.17,0.0,0.0,42,1.17,0.0,0.0,1
0.0,0.0,0.0,0.48,6.06,0.0,0.0,0.0,32,0.0,0.48,0.0,1
1.6,0.0,0.8,0.0,1.6,0.8,0.8,0.0,81,0.8,0.27,0.0,1
1.6,0.0,0.8,0.0,1.6,0.8,0.8,0.0,81,0.8,0.269,0.0,1
1.66,0.47,0.0,0.233,4.51,0.59,0.11,0.0,504,1.66,0.155,0.71,1
1.13,0.95,0.43,0.243,2.43,0.78,0.17,0.0,1375,0.43,0.271,0.26,1
1.92,0.0,0.4,0.391,2.22,0.1,0.0,0.0,1042,0.6,0.994,0.1,1
0.22,0.0,0.22,0.0,2.03,0.22,0.0,0.0,215,0.0,0.647,0.0,1
1.0,0.1,0.2,0.174,2.2,0.0,0.2,0.0,1200,0.2,0.334,0.2,1
0.99,0.0,0.49,0.195,3.46,0.49,0.0,0.0,281,0.0,0.845,0.0,1
0.0,0.0,0.65,0.0,4.6,0.65,0.0,0.0,135,0.65,0.233,0.0,1
1.88,0.62,0.0,0.11,0.62,1.25,0.62,0.0,152,1.25,0.331,0.0,1
2.72,0.0,0.9,0.0,1.81,0.0,0.9,0.0,62,0.0,0.564,0.0,1
1.16,0.0,0.29,0.0,2.33,1.16,2.33,0.0,145,0.0,0.044,0.29,1
1.91,0.0,0.0,0.0,0.47,0.0,0.0,0.0,464,0.0,0.269,0.0,1
0.81,1.14,0.0,0.15,3.56,0.19,0.43,0.0,3313,0.05,0.268,0.24,1
0.81,1.14,0.0,0.15,3.56,0.19,0.43,0.0,3327,0.05,0.273,0.24,1
3.07,0.0,0.0,0.093,1.67,0.0,1.39,0.0,341,0.27,2.001,0.27,1
0.0,0.0,0.0,0.354,0.0,0.0,0.0,0.0,85,0.0,0.0,0.0,1
1.35,0.1,0.0,0.065,0.81,0.17,0.03,0.0,3220,0.07,0.013,0.0,1
0.9,0.16,0.08,0.191,2.89,0.0,0.0,0.0,667,0.08,0.271,0.33,1
2.19,0.0,0.0,0.128,2.46,0.27,0.54,0.0,164,1.09,0.085,0.0,1
1.38,0.0,0.19,0.316,2.56,0.98,0.0,0.0,632,0.0,0.765,0.0,1
1.28,0.0,0.0,0.0,2.56,0.0,0.0,0.0,45,3.84,0.203,0.0,1
1.49,0.33,0.0,0.221,4.38,0.03,0.07,0.0,819,0.14,0.069,0.11,1
0.0,0.0,0.0,0.198,0.0,0.0,0.0,0.0,81,0.0,0.198,0.0,1
1.96,0.0,0.0,0.094,1.56,0.78,0.0,0.0,222,1.17,0.0,0.0,1
2.38,0.0,0.34,0.0,4.76,2.04,0.0,0.0,328,0.68,0.222,0.0,1
2.12,0.0,0.0,0.0,4.25,0.0,0.0,0.0,45,0.0,0.0,0.0,1
0.48,0.0,0.0,0.0,0.8,0.64,0.32,0.0,557,1.45,0.594,0.0,1
3.09,0.0,0.0,0.094,1.69,0.0,1.4,0.0,339,0.28,1.2819999999999998,0.28,1
0.92,0.0,0.61,0.051,1.84,0.3,0.3,0.0,343,0.3,0.103,0.0,1
0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,78,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,6.66,0.0,0.0,0.0,25,0.0,0.537,0.0,1
0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,78,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,6.66,0.0,0.0,0.0,25,0.0,0.537,0.0,1
0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,78,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,6.66,0.0,0.0,0.0,25,0.0,0.537,0.0,1
0.0,0.74,0.1,0.066,0.0,0.0,0.1,0.0,381,0.21,0.016,0.0,1
0.76,1.92,1.15,0.34700000000000003,4.61,0.38,0.0,0.0,74,0.0,0.486,1.15,1
0.68,1.36,0.68,0.242,4.1,0.0,0.0,0.0,157,0.68,1.089,0.0,1
5.18,0.0,0.0,0.149,2.59,0.0,0.51,0.0,217,1.03,0.373,0.51,1
1.25,0.0,0.0,0.099,3.21,0.0,0.0,0.0,903,0.0,0.0,0.0,1
1.33,0.0,0.0,0.0,0.0,1.33,0.0,0.0,69,0.0,0.684,0.0,1
1.1,0.0,0.0,0.0,0.82,0.0,0.0,0.0,328,0.82,0.14,0.0,1
0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,75,0.0,3.427,0.0,1
3.38,0.36,0.0,0.032,2.01,0.0,0.0,0.0,535,0.36,0.257,0.0,1
1.72,0.49,0.0,0.229,4.55,0.61,0.12,0.0,478,1.59,0.104,0.73,1
1.72,0.49,0.0,0.229,4.55,0.61,0.12,0.0,478,1.59,0.104,0.73,1
0.0,0.0,0.0,0.35200000000000004,0.0,0.0,0.0,0.0,81,0.0,0.17600000000000002,0.0,1
0.53,0.0,0.13,0.021,3.98,0.0,0.0,0.0,667,0.26,0.414,0.0,1
3.38,0.36,0.0,0.014,1.27,0.0,0.09,0.0,566,0.36,0.029,0.0,1
2.31,0.0,0.0,0.0,5.4,1.54,0.0,0.0,272,0.38,0.261,0.0,1
0.0,0.0,0.0,0.08800000000000001,0.0,0.0,0.0,0.0,215,1.01,0.0,0.0,1
2.65,1.59,0.0,0.478,2.65,0.0,0.53,0.0,131,0.53,0.095,0.0,1
0.35,0.59,0.23,0.197,1.9,2.14,0.95,0.0,1509,1.18,0.434,0.11,1
2.5,1.42,0.0,0.24,2.85,0.0,0.71,0.0,140,1.07,0.24,0.0,1
0.57,0.0,0.0,0.066,0.19,0.57,0.0,0.0,1655,0.0,0.232,0.0,1
1.72,0.4,0.1,0.16,1.72,0.91,0.2,0.0,1426,0.4,0.336,0.4,1
1.36,0.5,0.0,0.496,3.16,0.23,0.43,0.0,2424,0.15,0.381,0.31,1
3.54,0.0,0.0,0.107,1.29,0.0,1.61,0.0,318,0.32,1.178,0.32,1
1.72,0.4,0.1,0.16,1.72,0.91,0.2,0.0,1426,0.4,0.336,0.4,1
0.42,0.85,0.25,0.117,1.61,0.25,0.08,0.0,1407,0.85,0.403,0.17,1
1.09,0.0,0.0,1.31,3.67,0.0,0.09,0.0,753,0.29,5.836,0.0,1
1.92,0.0,0.0,0.0,1.92,0.0,0.0,0.0,17,0.0,0.0,0.0,1
1.72,0.4,0.1,0.16,1.72,0.91,0.2,0.0,1439,0.4,0.35200000000000004,0.4,1
0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,121,1.26,0.926,0.0,1
0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,104,0.0,0.238,0.0,1
0.5,0.42,0.08,0.157,1.6,1.6,0.76,0.0,2049,0.84,0.502,0.08,1
0.5,0.42,0.08,0.157,1.52,1.61,0.76,0.0,2045,0.84,0.518,0.08,1
1.05,2.1,1.05,0.17600000000000002,3.15,0.0,0.0,0.0,41,1.05,0.17600000000000002,0.0,1
0.0,0.0,0.0,1.023,0.0,1.25,0.0,0.0,122,1.25,1.023,0.0,1
1.66,0.39,0.09,0.155,1.66,0.87,0.19,0.0,1458,0.39,0.31,0.39,1
0.0,1.11,0.0,0.416,0.0,0.0,0.0,0.0,79,0.0,0.208,0.0,1
1.67,0.55,0.0,0.086,1.67,1.11,0.0,0.0,125,0.55,0.086,0.55,1
0.89,0.0,0.29,0.045,4.16,0.0,0.59,0.0,488,0.59,0.045,0.0,1
1.8,0.0,0.0,0.231,3.6,1.14,1.3,0.0,595,0.32,0.925,0.16,1
3.89,0.0,0.0,0.08,3.24,3.89,0.0,0.0,205,1.29,0.728,0.0,1
1.93,0.0,0.0,0.086,5.79,0.96,0.0,0.0,38,0.0,0.26,0.0,1
0.0,1.85,0.0,0.0,1.85,1.85,0.0,0.0,87,0.0,3.79,0.0,1
1.16,0.0,0.38,0.057,2.72,0.38,0.77,0.0,235,0.38,0.057,0.0,1
2.12,0.0,0.42,0.221,2.55,0.0,0.0,0.0,553,0.42,0.177,0.0,1
0.3,0.6,0.0,0.097,0.3,0.0,0.3,0.0,210,0.0,0.0,0.0,1
0.93,0.0,0.37,0.165,3.18,1.12,0.0,0.0,292,1.68,0.563,0.37,1
0.91,0.0,0.0,0.0,3.21,0.0,0.0,0.0,42,0.91,0.16399999999999998,0.0,1
2.18,0.72,0.36,0.0,2.91,0.0,0.0,0.0,115,1.82,0.17800000000000002,0.0,1
3.73,0.0,0.0,0.0,0.93,0.0,0.0,0.0,65,0.0,0.561,0.0,1
1.27,0.32,0.09,0.515,2.75,0.26,0.42,0.0,2501,0.13,0.345,0.26,1
1.0,0.0,1.34,0.0,0.67,0.67,0.67,0.0,167,0.0,0.053,0.33,1
0.06,0.0,0.0,1.611,0.2,0.0,0.0,0.0,3752,0.13,0.0,0.0,1
0.0,0.0,0.0,0.0,3.38,3.38,0.0,0.0,11,0.0,0.872,0.0,1
0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,15,0.0,7.332999999999998,0.0,1
1.64,0.0,0.0,0.05,3.14,0.14,0.0,0.0,326,0.0,0.083,0.0,1
1.8,0.72,0.0,0.224,4.45,0.6,0.24,0.0,479,1.44,0.102,0.72,1
2.19,0.0,0.0,0.067,1.75,2.63,0.0,0.0,226,0.43,0.941,0.0,1
0.45,0.0,0.45,0.0,1.8,0.0,0.0,0.0,135,0.45,0.21,0.0,1
1.46,0.0,0.0,0.046,2.04,0.58,2.04,0.0,234,0.29,0.42,0.0,1
0.73,0.0,0.0,0.042,2.33,0.24,0.24,0.0,254,1.34,0.042,0.36,1
0.66,0.0,0.0,0.0,1.0,0.66,1.0,0.0,113,0.66,0.109,0.0,1
1.86,0.0,0.0,0.218,2.48,0.0,0.0,0.0,155,0.0,2.295,0.0,1
1.56,0.52,0.52,0.402,2.08,0.0,0.0,0.0,241,0.78,0.443,0.0,1
1.44,0.0,0.0,0.0,2.17,0.0,0.0,0.0,40,2.89,0.0,0.72,1
1.63,0.0,0.0,0.0,3.27,4.91,0.0,0.0,44,0.0,2.695,0.0,1
0.52,0.0,0.26,0.0,0.0,0.26,0.0,0.0,1078,0.26,0.378,0.0,1
0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,1
1.01,0.0,0.25,0.041,1.52,0.5,0.0,0.0,225,0.5,0.08199999999999999,0.5,1
2.75,1.25,0.0,0.997,3.0,0.0,0.0,0.0,270,0.0,0.407,0.25,1
2.47,0.0,0.35,0.0,2.12,0.7,0.0,0.0,99,0.0,0.061,0.35,1
3.72,0.0,0.0,0.0,2.48,0.0,0.0,0.0,174,2.48,0.179,0.0,1
1.54,0.77,0.51,0.434,1.8,0.0,0.0,0.0,249,0.77,0.514,0.0,1
2.98,0.0,0.0,0.0,6.71,0.0,0.0,0.0,60,0.74,0.99,0.0,1
0.0,0.0,0.0,0.188,0.0,0.0,1.25,0.0,78,0.0,0.0,0.0,1
1.46,1.03,0.02,0.868,3.23,0.16,0.33,0.0,3210,0.09,0.391,0.23,1
0.0,0.0,1.56,0.0,0.0,1.56,0.0,0.0,34,0.0,0.769,0.0,1
0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,13,0.0,1.6469999999999998,0.0,1
0.0,0.0,0.0,0.342,0.0,0.0,0.0,0.0,80,0.0,0.171,0.0,1
1.18,0.0,0.19,0.0,2.36,0.0,0.0,0.0,148,0.0,0.152,0.0,1
1.44,0.0,0.0,0.0,3.31,0.0,0.14,0.0,159,0.14,0.156,0.0,1
0.17,0.17,0.17,0.03,0.0,0.0,0.0,3.37,3318,0.0,0.046,0.0,1
0.7,0.6,0.5,0.157,1.31,0.1,0.0,0.0,1351,0.8,0.488,0.3,1
0.63,0.0,0.0,0.885,0.0,0.0,0.0,0.0,288,0.0,0.797,0.0,1
0.0,0.0,0.0,0.0,2.59,1.29,0.0,0.0,133,1.29,0.936,0.0,1
1.69,0.0,0.0,0.301,2.54,0.0,0.0,0.0,136,0.0,2.865,0.0,1
1.79,0.76,0.76,0.499,1.53,0.0,0.25,0.0,248,0.76,0.458,0.0,1
0.0,0.0,0.0,0.353,3.19,0.0,0.0,0.0,82,0.0,0.0,0.0,1
0.42,0.85,0.25,0.117,1.61,0.25,0.08,0.0,1407,0.85,0.403,0.17,1
0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,69,0.0,0.273,0.0,1
3.48,0.0,0.0,0.085,1.16,1.74,0.0,0.0,102,3.48,0.171,0.0,1
1.23,0.56,0.0,1.05,3.24,0.17,0.49,0.0,3084,0.07,0.6779999999999999,0.17,1
3.53,0.0,0.0,0.106,1.28,0.0,1.6,0.0,319,0.32,1.1740000000000002,0.32,1
1.09,0.0,0.0,1.31,3.67,0.0,0.09,0.0,753,0.29,5.836,0.0,1
0.62,0.0,0.0,0.0,2.82,0.31,0.62,0.0,113,1.56,0.0,0.0,1
1.92,0.0,0.96,0.0,0.0,0.96,0.0,0.0,118,0.96,0.8240000000000001,0.0,1
0.93,0.0,0.0,0.154,4.67,0.0,2.8,0.0,50,0.0,0.464,0.93,1
3.44,0.0,0.0,0.197,0.0,0.0,0.0,0.0,81,0.0,0.0,0.0,1
0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,79,0.0,0.51,0.0,1
1.62,1.62,0.0,0.272,3.65,0.4,0.0,0.0,166,2.03,0.0,0.0,1
1.21,0.0,0.6,0.315,3.65,0.0,0.0,0.0,74,1.21,0.105,0.0,1
0.51,0.0,0.25,0.161,1.55,0.25,0.0,0.0,578,0.0,0.161,0.0,1
1.26,0.44,0.0,0.241,2.98,0.38,0.44,0.0,1070,0.19,0.439,0.25,1
0.0,4.76,0.47,0.799,1.9,0.0,0.47,0.0,513,0.47,0.621,0.0,1
2.94,0.0,0.0,0.194,2.52,0.0,0.0,0.0,119,0.0,0.129,0.42,1
1.24,0.0,0.62,0.322,3.72,0.0,0.0,0.0,73,1.24,0.107,0.0,1
3.71,0.0,0.33,0.06,2.36,1.01,0.0,0.0,1161,1.35,0.06,0.67,1
1.94,0.0,0.97,0.0,0.0,0.97,0.0,0.0,116,0.97,0.8340000000000001,0.0,1
0.64,1.0,0.0,0.206,4.31,0.0,0.28,0.0,380,1.72,0.0,0.07,1
1.8,0.72,0.0,0.205,4.44,0.6,0.24,0.0,479,1.44,0.102,0.72,1
2.51,0.0,0.0,0.406,2.61,0.4,0.2,0.0,851,1.1,0.53,0.3,1
0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,30,0.0,1.048,0.0,1
1.36,0.46,0.0,0.486,3.12,0.23,0.42,0.0,2218,0.15,0.324,0.31,1
1.51,0.9,0.2,0.206,3.43,0.6,0.0,0.0,1029,0.2,0.275,0.1,1
2.99,0.0,0.0,0.279,0.59,0.0,0.0,0.0,108,0.0,0.5589999999999999,0.0,1
1.75,0.09,0.19,0.232,3.81,0.0,0.0,0.0,872,1.07,0.402,0.09,1
0.71,0.0,0.0,0.0,2.14,1.42,0.0,0.0,138,0.0,0.899,0.0,1
2.44,0.76,0.0,0.225,2.14,0.3,0.0,0.0,896,0.76,1.051,0.15,1
0.28,0.0,0.28,0.0,2.52,0.56,0.0,0.0,150,0.84,0.05,0.0,1
1.42,0.0,0.0,0.0,1.52,0.66,0.0,0.0,771,0.38,0.591,0.38,1
1.11,0.0,1.11,0.0,2.22,0.0,0.0,0.0,40,0.0,0.202,0.0,1
0.76,0.0,0.0,0.0,2.04,0.25,0.76,0.0,149,0.0,0.29,1.02,1
0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,36,0.0,1.169,0.0,1
1.66,0.0,0.0,0.0,3.33,1.66,0.0,0.0,80,0.0,0.653,0.0,1
2.1,0.35,0.0,0.0,2.1,2.1,0.7,0.0,189,0.0,0.348,0.0,1
1.2,0.0,0.0,0.0,1.2,6.02,0.0,0.0,87,0.0,1.443,1.2,1
3.19,0.0,0.53,0.0,5.85,0.0,0.53,0.0,78,0.53,0.361,0.0,1
0.0,0.0,0.0,0.0,1.26,1.26,0.0,0.0,137,0.0,0.416,0.0,1
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36,1.0,1.524,0.0,1
1.32,0.44,0.04,0.16399999999999998,3.08,0.72,0.4,0.0,1643,0.32,0.413,0.11,1
1.21,0.0,0.0,0.0,1.21,6.09,0.0,0.0,76,0.0,0.407,1.21,1
1.44,0.0,0.28,0.221,2.89,0.0,0.0,0.0,341,0.0,0.5539999999999999,0.0,1
1.35,0.0,0.0,0.059,2.51,0.29,0.19,0.0,1148,0.29,0.374,0.09,1
0.4,0.2,0.0,0.302,0.8,0.2,0.4,0.0,190,0.4,0.0,0.2,1
2.67,0.0,0.0,0.147,3.05,0.0,1.72,0.0,1144,1.14,0.294,0.19,1
0.38,1.16,0.0,0.121,1.93,0.38,0.0,0.0,160,0.0,0.609,0.38,1
1.47,0.98,0.0,0.29,1.47,0.16,0.0,0.0,158,1.14,0.0,0.0,1
1.75,0.87,0.0,0.0,2.63,0.0,0.0,0.0,195,0.0,3.907,0.0,1
1.2,0.0,0.0,0.056,2.61,0.3,0.2,0.0,1133,0.2,0.35200000000000004,0.1,1
1.75,0.05,0.0,0.131,5.0,0.15,0.3,0.0,617,2.15,0.149,0.35,1
0.69,0.59,0.49,0.154,1.38,0.09,0.0,0.0,1365,0.79,0.417,0.29,1
0.61,0.61,0.61,0.0,5.52,1.22,0.0,0.0,89,1.22,0.8290000000000001,0.0,1
2.22,0.0,0.0,0.29100000000000004,2.22,2.22,0.0,0.0,59,0.0,0.145,0.0,1
0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,16,0.0,0.328,0.0,1
1.3,0.08,0.08,0.261,1.82,0.86,0.34,0.0,981,0.26,0.358,0.26,1
1.55,0.17,0.08,0.067,2.76,0.34,0.08,0.0,1214,0.43,0.308,0.0,1
1.97,0.0,0.35,0.029,3.76,0.35,0.71,0.0,359,0.17,0.234,0.17,1
1.19,0.0,0.0,0.037000000000000005,3.81,0.23,0.0,0.0,543,0.23,1.045,0.23,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,1.094,0.0,1
0.26,0.0,0.0,0.0,0.26,0.0,0.0,0.0,506,0.26,0.033,0.0,1
0.27,0.27,0.0,0.496,1.08,1.08,0.0,0.0,578,0.0,0.451,0.0,1
0.65,1.14,0.0,0.232,3.68,0.0,0.32,0.0,333,1.63,0.0,0.08,1
5.19,0.0,0.0,0.208,1.29,0.0,0.0,0.0,55,0.0,0.0,0.0,1
0.38,0.0,0.0,0.0,1.14,0.38,0.0,0.0,15841,0.0,0.0,0.19,1
1.56,0.09,0.09,0.015,3.51,0.29,1.07,0.0,303,0.87,0.045,0.48,1
3.84,0.0,0.0,1.219,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,1
0.41,0.0,0.0,0.062,0.41,0.41,0.0,0.0,65,0.0,0.312,0.0,1
1.73,0.0,0.0,0.481,3.47,0.86,0.86,0.0,473,0.0,1.765,0.0,1
2.1,0.0,0.0,0.182,3.15,1.05,1.05,0.0,107,0.0,0.365,0.0,1
3.07,0.0,0.0,0.0,1.92,0.0,0.0,0.0,899,0.38,0.124,0.0,1
1.25,0.94,0.0,0.388,3.14,1.25,0.62,0.0,319,0.31,0.485,0.0,1
